Region,Information,2013,2014,2015
Petäjävesi,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Petäjävesi,X Industry unknown (TP),19.0,16.0,19.0
Petäjävesi,"Inhabitants, total (PT)",4125.0,4081.0,4008.0
Petäjävesi,Employed (PT),1502.0,1479.0,1461.0
Petäjävesi,Unemployed (PT),302.0,291.0,301.0
Petäjävesi,Children aged 0 to 14 (PT),830.0,834.0,799.0
Petäjävesi,Students (PT),286.0,277.0,265.0
Petäjävesi,Pensioners (PT),1100.0,1092.0,1094.0
Petäjävesi,Others (PT),105.0,108.0,88.0
Pihtipudas,"Inhabitants, total (HE)",4354.0,4261.0,4221.0
Pihtipudas,Males (HE),2159.0,2105.0,2074.0
Pihtipudas,Females (HE),2195.0,2156.0,2147.0
Pihtipudas,Average age of inhabitants (HE),46.0,47.0,47.0
Pihtipudas,0-2 years (HE),106.0,113.0,103.0
Pihtipudas,3-6 years (HE),196.0,182.0,178.0
Pihtipudas,7-12 years (HE),280.0,297.0,299.0
Pihtipudas,13-15 years (HE),171.0,158.0,154.0
Pihtipudas,16-17 years (HE),101.0,104.0,99.0
Pihtipudas,18-19 years (HE),105.0,88.0,83.0
Pihtipudas,20-24 years (HE),172.0,154.0,164.0
Pihtipudas,25-29 years (HE),153.0,144.0,149.0
Pihtipudas,30-34 years (HE),174.0,184.0,177.0
Pihtipudas,35-39 years (HE),202.0,184.0,196.0
Pihtipudas,40-44 years (HE),198.0,198.0,183.0
Pihtipudas,45-49 years (HE),302.0,273.0,263.0
Pihtipudas,50-54 years (HE),307.0,304.0,286.0
Pihtipudas,55-59 years (HE),400.0,384.0,365.0
Pihtipudas,60-64 years (HE),348.0,343.0,354.0
Pihtipudas,65-69 years (HE),316.0,334.0,353.0
Pihtipudas,70-74 years (HE),262.0,254.0,261.0
Pihtipudas,75-79 years (HE),247.0,257.0,245.0
Pihtipudas,80-84 years (HE),171.0,168.0,165.0
Pihtipudas,85 years or over (HE),143.0,138.0,144.0
Pihtipudas,"Aged 18 or over, total (KO)",3500.0,3407.0,3388.0
Pihtipudas,Basic level studies (KO),1378.0,1299.0,1258.0
Pihtipudas,"With education, total (KO)",2122.0,2108.0,2130.0
Pihtipudas,Matriculation examination (KO),121.0,118.0,123.0
Pihtipudas,Vocational diploma (KO),1749.0,1733.0,1748.0
Pihtipudas,Academic degree - Lower level university degree (KO),168.0,176.0,172.0
Pihtipudas,Academic degree - Higher level university degree (KO),84.0,81.0,87.0
Pihtipudas,"Aged 18 or over, total (HR)",3500.0,3407.0,3388.0
Pihtipudas,Average income of inhabitants (HR),18725.0,19397.0,19215.0
Pihtipudas,Median income of inhabitants (HR),16489.0,17066.0,16966.0
Pihtipudas,Inhabitants belonging to the lowest income category (HR),921.0,863.0,889.0
Pihtipudas,Inhabitants belonging to the middle income category (HR),2245.0,2195.0,2160.0
Pihtipudas,Inhabitants belonging to the highest income category (HR),334.0,349.0,339.0
Pihtipudas,Accumulated purchasing power of inhabitants (HR),65536932.0,66085222.0,65101103.0
Pihtipudas,"Households, total (TE)",2040.0,2016.0,2003.0
Pihtipudas,Average size of households (TE),2.1,2.1,2.1
Pihtipudas,Average floor area per person (TE),42.3,42.8,43.2
Pihtipudas,One-person households (TE),882.0,891.0,870.0
Pihtipudas,Young one-person households (TE),98.0,94.0,86.0
Pihtipudas,Young couples without children (TE),22.0,21.0,34.0
Pihtipudas,Households with children (TE),398.0,391.0,390.0
Pihtipudas,Households with small children (TE),96.0,96.0,93.0
Pihtipudas,Households with children under school age (TE),197.0,188.0,181.0
Pihtipudas,Households with school-age children (TE),195.0,206.0,200.0
Pihtipudas,Households with teenagers (TE),187.0,187.0,186.0
Pihtipudas,One-parent households with children (TE),65.0,65.0,73.0
Pihtipudas,Adult households (TE),843.0,811.0,790.0
Pihtipudas,Pensioner households (TE),818.0,834.0,841.0
Pihtipudas,Households living in owner-occupied dwellings (TE),1518.0,1503.0,1494.0
Pihtipudas,Households living in rented dwellings (TE),447.0,442.0,442.0
Pihtipudas,Households living in other dwellings (TE),75.0,71.0,67.0
Pihtipudas,"Households, total (TR)",2040.0,2016.0,2003.0
Pihtipudas,Average income of households (TR),31724.0,32338.0,32085.0
Pihtipudas,Median income of households (TR),26820.0,26988.0,26769.0
Pihtipudas,Households belonging to the lowest income category (TR),750.0,730.0,734.0
Pihtipudas,Households belonging to the middle income category (TR),1136.0,1110.0,1108.0
Pihtipudas,Households belonging to the highest income category (TR),154.0,176.0,161.0
Pihtipudas,Accumulated purchasing power of households (TR),64717607.0,65193965.0,64267177.0
Pihtipudas,Free-time residences (RA),1030.0,1029.0,1035.0
Pihtipudas,"Buildings, total (RA)",2172.0,2185.0,2184.0
Pihtipudas,Other buildings (RA),279.0,280.0,280.0
Pihtipudas,Residential buildings (RA),1893.0,1905.0,1904.0
Pihtipudas,Dwellings (RA),2537.0,2450.0,2437.0
Pihtipudas,Average floor area per dwelling (RA),84.5,84.7,85.0
Pihtipudas,Dwellings in small houses (RA),2365.0,2258.0,2250.0
Pihtipudas,Dwellings in blocks of flats (RA),93.0,97.0,97.0
Pihtipudas,Other dwellings (RA),79.0,95.0,90.0
Pihtipudas,"Workplaces, total (TP)",1446.0,1465.0,1388.0
Pihtipudas,Primary production (TP),311.0,298.0,277.0
Pihtipudas,Processing (TP),201.0,192.0,178.0
Pihtipudas,Services (TP),911.0,951.0,909.0
Pihtipudas,"A Agriculture, forestry and fishing (TP)",311.0,298.0,277.0
Pihtipudas,B Mining and quarrying (TP),8.0,8.0,3.0
Pihtipudas,C Manufacturing (TP),122.0,119.0,114.0
Pihtipudas,"D Electricity, gas, steam and air conditioning supply (TP)",6.0,6.0,6.0
Pihtipudas,"E Water supply; sewerage, waste management and remediation activities (TP)",10.0,6.0,6.0
Pihtipudas,F Construction (TP),55.0,53.0,49.0
Pihtipudas,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),130.0,137.0,123.0
Pihtipudas,H Transportation and storage (TP),81.0,69.0,70.0
Pihtipudas,I Accommodation and food service activities (TP),51.0,48.0,51.0
Pihtipudas,J Information and communication (TP),7.0,18.0,17.0
Pihtipudas,K Financial and insurance activities (TP),14.0,17.0,19.0
Pihtipudas,L Real estate activities (TP),12.0,4.0,1.0
Pihtipudas,"M Professional, scientific and technical activities (TP)",54.0,66.0,42.0
Pihtipudas,N Administrative and support service activities (TP),58.0,54.0,49.0
Pihtipudas,O Public administration and defence; compulsory social security (TP),67.0,51.0,57.0
Pihtipudas,P Education (TP),83.0,89.0,87.0
Pihtipudas,Q Human health and social work activities (TP),268.0,311.0,306.0
Pihtipudas,"R Arts, entertainment and recreation (TP)",5.0,10.0,13.0
Pihtipudas,S Other service activities (TP),76.0,75.0,73.0
Pihtipudas,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),5.0,2.0,1.0
Pihtipudas,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Pihtipudas,X Industry unknown (TP),23.0,24.0,24.0
Pihtipudas,"Inhabitants, total (PT)",4354.0,4261.0,4221.0
Pihtipudas,Employed (PT),1495.0,1441.0,1419.0
Pihtipudas,Unemployed (PT),304.0,320.0,304.0
Pihtipudas,Children aged 0 to 14 (PT),693.0,702.0,670.0
Pihtipudas,Students (PT),259.0,244.0,270.0
Pihtipudas,Pensioners (PT),1489.0,1460.0,1460.0
Pihtipudas,Others (PT),114.0,94.0,98.0
Saarijärvi,"Inhabitants, total (HE)",10165.0,10084.0,9915.0
Saarijärvi,Males (HE),5056.0,5030.0,4960.0
Saarijärvi,Females (HE),5109.0,5054.0,4955.0
Saarijärvi,Average age of inhabitants (HE),47.0,47.0,48.0
Saarijärvi,0-2 years (HE),250.0,252.0,245.0
Saarijärvi,3-6 years (HE),402.0,389.0,361.0
Saarijärvi,7-12 years (HE),645.0,638.0,645.0
Saarijärvi,13-15 years (HE),293.0,301.0,305.0
Saarijärvi,16-17 years (HE),233.0,210.0,196.0
Saarijärvi,18-19 years (HE),219.0,211.0,210.0
Saarijärvi,20-24 years (HE),408.0,435.0,408.0
Saarijärvi,25-29 years (HE),414.0,369.0,353.0
Saarijärvi,30-34 years (HE),438.0,451.0,435.0
Saarijärvi,35-39 years (HE),455.0,429.0,427.0
Saarijärvi,40-44 years (HE),479.0,501.0,488.0
Saarijärvi,45-49 years (HE),650.0,586.0,568.0
Saarijärvi,50-54 years (HE),818.0,810.0,765.0
Saarijärvi,55-59 years (HE),935.0,897.0,848.0
Saarijärvi,60-64 years (HE),853.0,878.0,905.0
Saarijärvi,65-69 years (HE),780.0,817.0,846.0
Saarijärvi,70-74 years (HE),583.0,566.0,570.0
Saarijärvi,75-79 years (HE),545.0,569.0,561.0
Saarijärvi,80-84 years (HE),402.0,393.0,399.0
Saarijärvi,85 years or over (HE),363.0,382.0,380.0
Saarijärvi,"Aged 18 or over, total (KO)",8342.0,8294.0,8163.0
Saarijärvi,Basic level studies (KO),2936.0,2845.0,2734.0
Saarijärvi,"With education, total (KO)",5406.0,5449.0,5429.0
Saarijärvi,Matriculation examination (KO),264.0,267.0,261.0
Saarijärvi,Vocational diploma (KO),4289.0,4311.0,4281.0
Saarijärvi,Academic degree - Lower level university degree (KO),506.0,512.0,529.0
Saarijärvi,Academic degree - Higher level university degree (KO),347.0,359.0,358.0
Saarijärvi,"Aged 18 or over, total (HR)",8342.0,8294.0,8163.0
Saarijärvi,Average income of inhabitants (HR),19225.0,19605.0,19787.0
Saarijärvi,Median income of inhabitants (HR),17072.0,17369.0,17640.0
Saarijärvi,Inhabitants belonging to the lowest income category (HR),2095.0,2066.0,2010.0
Saarijärvi,Inhabitants belonging to the middle income category (HR),5300.0,5259.0,5219.0
Saarijärvi,Inhabitants belonging to the highest income category (HR),947.0,969.0,934.0
Saarijärvi,Accumulated purchasing power of inhabitants (HR),160378985.0,162603487.0,161525137.0
Saarijärvi,"Households, total (TE)",4857.0,4850.0,4809.0
Saarijärvi,Average size of households (TE),2.0,2.0,2.0
Saarijärvi,Average floor area per person (TE),43.8,44.2,44.6
Saarijärvi,One-person households (TE),1989.0,2029.0,2032.0
Saarijärvi,Young one-person households (TE),255.0,263.0,244.0
Saarijärvi,Young couples without children (TE),109.0,101.0,114.0
Saarijärvi,Households with children (TE),933.0,909.0,885.0
Saarijärvi,Households with small children (TE),213.0,212.0,206.0
Saarijärvi,Households with children under school age (TE),418.0,400.0,380.0
Saarijärvi,Households with school-age children (TE),462.0,443.0,438.0
Saarijärvi,Households with teenagers (TE),399.0,389.0,376.0
Saarijärvi,One-parent households with children (TE),183.0,189.0,196.0
Saarijärvi,Adult households (TE),2067.0,2032.0,1969.0
Saarijärvi,Pensioner households (TE),1899.0,1947.0,1994.0
Saarijärvi,Households living in owner-occupied dwellings (TE),3642.0,3622.0,3593.0
Saarijärvi,Households living in rented dwellings (TE),1081.0,1105.0,1073.0
Saarijärvi,Households living in other dwellings (TE),134.0,123.0,143.0
Saarijärvi,"Households, total (TR)",4857.0,4850.0,4809.0
Saarijärvi,Average income of households (TR),32541.0,32999.0,33101.0
Saarijärvi,Median income of households (TR),27387.0,27919.0,27922.0
Saarijärvi,Households belonging to the lowest income category (TR),1728.0,1677.0,1663.0
Saarijärvi,Households belonging to the middle income category (TR),2643.0,2666.0,2646.0
Saarijärvi,Households belonging to the highest income category (TR),486.0,507.0,500.0
Saarijärvi,Accumulated purchasing power of households (TR),158051269.0,160047312.0,159180377.0
Saarijärvi,Free-time residences (RA),1860.0,1852.0,1854.0
Saarijärvi,"Buildings, total (RA)",4684.0,4711.0,4719.0
Saarijärvi,Other buildings (RA),657.0,658.0,668.0
Saarijärvi,Residential buildings (RA),4027.0,4053.0,4051.0
Saarijärvi,Dwellings (RA),5673.0,5549.0,5542.0
Saarijärvi,Average floor area per dwelling (RA),86.7,87.3,87.2
Saarijärvi,Dwellings in small houses (RA),4556.0,4414.0,4389.0
Saarijärvi,Dwellings in blocks of flats (RA),997.0,1005.0,1027.0
Saarijärvi,Other dwellings (RA),120.0,130.0,126.0
Saarijärvi,"Workplaces, total (TP)",3184.0,3157.0,2964.0
Saarijärvi,Primary production (TP),419.0,390.0,367.0
Saarijärvi,Processing (TP),603.0,641.0,594.0
Saarijärvi,Services (TP),2122.0,2064.0,1957.0
Saarijärvi,"A Agriculture, forestry and fishing (TP)",419.0,390.0,367.0
Saarijärvi,B Mining and quarrying (TP),5.0,5.0,3.0
Saarijärvi,C Manufacturing (TP),403.0,450.0,406.0
Saarijärvi,"D Electricity, gas, steam and air conditioning supply (TP)",4.0,4.0,4.0
Saarijärvi,"E Water supply; sewerage, waste management and remediation activities (TP)",27.0,26.0,27.0
Saarijärvi,F Construction (TP),164.0,156.0,154.0
Saarijärvi,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),321.0,318.0,309.0
Saarijärvi,H Transportation and storage (TP),155.0,140.0,123.0
Saarijärvi,I Accommodation and food service activities (TP),137.0,137.0,121.0
Saarijärvi,J Information and communication (TP),39.0,30.0,30.0
Saarijärvi,K Financial and insurance activities (TP),30.0,28.0,29.0
Saarijärvi,L Real estate activities (TP),21.0,21.0,13.0
Saarijärvi,"M Professional, scientific and technical activities (TP)",97.0,100.0,131.0
Saarijärvi,N Administrative and support service activities (TP),131.0,120.0,93.0
Saarijärvi,O Public administration and defence; compulsory social security (TP),163.0,148.0,158.0
Saarijärvi,P Education (TP),277.0,267.0,256.0
Saarijärvi,Q Human health and social work activities (TP),542.0,569.0,534.0
Saarijärvi,"R Arts, entertainment and recreation (TP)",46.0,52.0,42.0
Saarijärvi,S Other service activities (TP),138.0,117.0,97.0
Saarijärvi,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),25.0,17.0,21.0
Saarijärvi,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Saarijärvi,X Industry unknown (TP),40.0,62.0,46.0
Saarijärvi,"Inhabitants, total (PT)",10165.0,10084.0,9915.0
Saarijärvi,Employed (PT),3462.0,3414.0,3271.0
Saarijärvi,Unemployed (PT),944.0,979.0,995.0
Saarijärvi,Children aged 0 to 14 (PT),1485.0,1482.0,1464.0
Saarijärvi,Students (PT),667.0,641.0,606.0
Saarijärvi,Pensioners (PT),3344.0,3348.0,3334.0
Saarijärvi,Others (PT),263.0,220.0,245.0
Toivakka,"Inhabitants, total (HE)",2466.0,2472.0,2431.0
Toivakka,Males (HE),1263.0,1272.0,1260.0
Toivakka,Females (HE),1203.0,1200.0,1171.0
Toivakka,Average age of inhabitants (HE),44.0,44.0,45.0
Toivakka,0-2 years (HE),98.0,89.0,77.0
Toivakka,3-6 years (HE),140.0,152.0,158.0
Toivakka,7-12 years (HE),197.0,197.0,177.0
Toivakka,13-15 years (HE),66.0,73.0,78.0
Toivakka,16-17 years (HE),44.0,45.0,39.0
Toivakka,18-19 years (HE),35.0,38.0,41.0
Toivakka,20-24 years (HE),77.0,59.0,55.0
Toivakka,25-29 years (HE),91.0,89.0,80.0
Toivakka,30-34 years (HE),137.0,137.0,131.0
Toivakka,35-39 years (HE),144.0,149.0,133.0
Toivakka,40-44 years (HE),139.0,142.0,149.0
Toivakka,45-49 years (HE),147.0,148.0,155.0
Toivakka,50-54 years (HE),162.0,164.0,162.0
Toivakka,55-59 years (HE),206.0,195.0,180.0
Toivakka,60-64 years (HE),191.0,195.0,202.0
Toivakka,65-69 years (HE),214.0,215.0,207.0
Toivakka,70-74 years (HE),126.0,120.0,146.0
Toivakka,75-79 years (HE),101.0,118.0,107.0
Toivakka,80-84 years (HE),77.0,66.0,69.0
Toivakka,85 years or over (HE),74.0,81.0,85.0
Toivakka,"Aged 18 or over, total (KO)",1921.0,1916.0,1902.0
Toivakka,Basic level studies (KO),649.0,615.0,596.0
Toivakka,"With education, total (KO)",1272.0,1301.0,1306.0
Toivakka,Matriculation examination (KO),50.0,49.0,44.0
Toivakka,Vocational diploma (KO),963.0,978.0,978.0
Toivakka,Academic degree - Lower level university degree (KO),163.0,172.0,180.0
Toivakka,Academic degree - Higher level university degree (KO),96.0,102.0,104.0
Toivakka,"Aged 18 or over, total (HR)",1921.0,1916.0,1902.0
Toivakka,Average income of inhabitants (HR),20812.0,21336.0,21518.0
Toivakka,Median income of inhabitants (HR),18887.0,19481.0,19392.0
Toivakka,Inhabitants belonging to the lowest income category (HR),452.0,409.0,420.0
Toivakka,Inhabitants belonging to the middle income category (HR),1191.0,1206.0,1187.0
Toivakka,Inhabitants belonging to the highest income category (HR),278.0,301.0,295.0
Toivakka,Accumulated purchasing power of inhabitants (HR),39980789.0,40879136.0,40926796.0
Toivakka,"Households, total (TE)",1077.0,1090.0,1082.0
Toivakka,Average size of households (TE),2.3,2.2,2.2
Toivakka,Average floor area per person (TE),41.2,41.6,42.1
Toivakka,One-person households (TE),367.0,384.0,380.0
Toivakka,Young one-person households (TE),29.0,26.0,27.0
Toivakka,Young couples without children (TE),16.0,15.0,12.0
Toivakka,Households with children (TE),268.0,275.0,252.0
Toivakka,Households with small children (TE),82.0,79.0,65.0
Toivakka,Households with children under school age (TE),146.0,150.0,140.0
Toivakka,Households with school-age children (TE),134.0,132.0,118.0
Toivakka,Households with teenagers (TE),83.0,92.0,88.0
Toivakka,One-parent households with children (TE),25.0,30.0,34.0
Toivakka,Adult households (TE),397.0,391.0,398.0
Toivakka,Pensioner households (TE),423.0,432.0,440.0
Toivakka,Households living in owner-occupied dwellings (TE),898.0,903.0,893.0
Toivakka,Households living in rented dwellings (TE),153.0,162.0,165.0
Toivakka,Households living in other dwellings (TE),26.0,25.0,24.0
Toivakka,"Households, total (TR)",1077.0,1090.0,1082.0
Toivakka,Average income of households (TR),36808.0,37289.0,37630.0
Toivakka,Median income of households (TR),32205.0,32223.0,32347.0
Toivakka,Households belonging to the lowest income category (TR),297.0,283.0,291.0
Toivakka,Households belonging to the middle income category (TR),648.0,660.0,649.0
Toivakka,Households belonging to the highest income category (TR),132.0,147.0,142.0
Toivakka,Accumulated purchasing power of households (TR),39642394.0,40644855.0,40715616.0
Toivakka,Free-time residences (RA),1108.0,1107.0,1114.0
Toivakka,"Buildings, total (RA)",1189.0,1208.0,1221.0
Toivakka,Other buildings (RA),150.0,154.0,158.0
Toivakka,Residential buildings (RA),1039.0,1054.0,1063.0
Toivakka,Dwellings (RA),1257.0,1238.0,1239.0
Toivakka,Average floor area per dwelling (RA),90.9,91.5,91.6
Toivakka,Dwellings in small houses (RA),1222.0,1199.0,1202.0
Toivakka,Dwellings in blocks of flats (RA),0.0,0.0,0.0
Toivakka,Other dwellings (RA),35.0,39.0,37.0
Toivakka,"Workplaces, total (TP)",531.0,540.0,563.0
Toivakka,Primary production (TP),40.0,37.0,45.0
Toivakka,Processing (TP),144.0,149.0,155.0
Toivakka,Services (TP),336.0,343.0,353.0
Toivakka,"A Agriculture, forestry and fishing (TP)",40.0,37.0,45.0
Toivakka,B Mining and quarrying (TP),3.0,2.0,2.0
Toivakka,C Manufacturing (TP),89.0,87.0,94.0
Toivakka,"D Electricity, gas, steam and air conditioning supply (TP)",0.0,0.0,0.0
Toivakka,"E Water supply; sewerage, waste management and remediation activities (TP)",1.0,1.0,2.0
