"12bg -- Employment and hours worked by area, annually, 2000-2021*",,,,,,,,,
,,,,,,,,,
Area,Transaction,Industry,Sector,2015 Original series,2016 Original series,2017 Original series,2018 Original series,2019 Original series,2020 Original series
SK022 Salo,"E2 Hours worked, domestic (1 000 000 h)","D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",S1 Total economy,...,...,...,...,...,...
SK022 Salo,"E2 Hours worked, domestic (1 000 000 h)",F Construction (41-43),S1 Total economy,4.225,4.595,4.414,4.685,4.358,4.136
SK022 Salo,"E2 Hours worked, domestic (1 000 000 h)",G-T Services (45-98),S1 Total economy,25.004,24.958,25.01,23.678,23.961,23.615
SK022 Salo,"E2 Hours worked, domestic (1 000 000 h)",G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),S1 Total economy,4.784,4.766,4.698,4.772,4.665,4.599
SK022 Salo,"E2 Hours worked, domestic (1 000 000 h)",H Transportation and storage (49-53),S1 Total economy,2.635,2.509,2.503,2.453,2.639,2.151
SK022 Salo,"E2 Hours worked, domestic (1 000 000 h)",I Accommodation and food service activities (55-56),S1 Total economy,1.268,1.329,1.206,1.271,1.312,1.071
SK022 Salo,"E2 Hours worked, domestic (1 000 000 h)",J Information and communication (58-63),S1 Total economy,0.83,0.799,0.861,0.977,0.996,1.164
SK022 Salo,"E2 Hours worked, domestic (1 000 000 h)",K Financial and insurance activities (64-66),S1 Total economy,0.659,0.61,0.658,0.653,0.535,0.649
SK022 Salo,"E2 Hours worked, domestic (1 000 000 h)","681, 68209, 683, M, N Real estate activities; Professional, scientific and technical activities;  Office administrative and other",S1 Total economy,2.66,2.713,2.892,3.031,2.997,3.363
SK022 Salo,"E2 Hours worked, domestic (1 000 000 h)","681, 68209, 683 Other real estate activities",S1 Total economy,...,...,...,...,...,...
SK022 Salo,"E2 Hours worked, domestic (1 000 000 h)","68201, 68202 Letting and operation of dwellings",S1 Total economy,0.049,0.039,0.039,0.032,0.033,0.058
SK022 Salo,"E2 Hours worked, domestic (1 000 000 h)","M Professional, scientific and technical activities (69-75)",S1 Total economy,...,...,...,...,...,...
SK022 Salo,"E2 Hours worked, domestic (1 000 000 h)",N Administrative and support service activities (77-82),S1 Total economy,...,...,...,...,...,...
SK022 Salo,"E2 Hours worked, domestic (1 000 000 h)",O Public administration and defence; compulsory social security (84),S1 Total economy,1.175,1.158,1.434,1.273,1.507,1.324
SK022 Salo,"E2 Hours worked, domestic (1 000 000 h)",P Education (85),S1 Total economy,1.961,1.903,1.79,1.653,1.699,1.558
SK022 Salo,"E2 Hours worked, domestic (1 000 000 h)",Q Human health and social work activities (86-88),S1 Total economy,6.593,6.72,6.518,5.589,5.683,5.815
SK022 Salo,"E2 Hours worked, domestic (1 000 000 h)","R, S Other service activities (90-96)",S1 Total economy,2.01,2.005,2.001,1.628,1.67,1.653
SK022 Salo,"E2 Hours worked, domestic (1 000 000 h)",T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),S1 Total economy,0.379,0.408,0.411,0.345,0.225,0.21
SK023 Turku,"E1 Employment, domestic (1 000 persons)","A Agriculture, forestry and fishing (01-03)",S1 Total economy,2.533,2.301,2.188,2.218,2.233,2.502
SK023 Turku,"E1 Employment, domestic (1 000 persons)","01 Crop and animal production, hunting and related service activities",S1 Total economy,2.307,2.086,1.967,1.992,2.016,2.275
SK023 Turku,"E1 Employment, domestic (1 000 persons)","02, 03 Forestry; Fishing",S1 Total economy,0.226,0.216,0.221,0.226,0.217,0.228
SK023 Turku,"E1 Employment, domestic (1 000 persons)",B-F Secondary production (05-43),S1 Total economy,31.095,32.55,33.807,35.035,35.258,34.802
SK023 Turku,"E1 Employment, domestic (1 000 persons)",B Mining and quarrying (05-09),S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E1 Employment, domestic (1 000 persons)",10-12 Food industry etc.,S1 Total economy,2.259,2.278,2.321,2.38,2.317,2.402
SK023 Turku,"E1 Employment, domestic (1 000 persons)","13-15 Textile, clothing and leather industry",S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E1 Employment, domestic (1 000 persons)","16-18 Manufacture of wood products, paper and paper products; printing and reproduction of recorded media",S1 Total economy,1.141,1.082,1.045,0.93,0.918,0.796
SK023 Turku,"E1 Employment, domestic (1 000 persons)","16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E1 Employment, domestic (1 000 persons)","17, 18 Paper industry; Printing",S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E1 Employment, domestic (1 000 persons)",19-22 Chemical industry,S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E1 Employment, domestic (1 000 persons)",23 Manufacture of other non-metallic mineral products,S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E1 Employment, domestic (1 000 persons)",24-30 Metal industry,S1 Total economy,9.274,9.65,9.907,10.407,10.972,10.979
SK023 Turku,"E1 Employment, domestic (1 000 persons)","24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E1 Employment, domestic (1 000 persons)","26, 27 Manufacture of electrical and electronic products",S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E1 Employment, domestic (1 000 persons)",28 Manufacture of machinery and equipment n.e.c.,S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E1 Employment, domestic (1 000 persons)","29, 30 Manufacture of transport equipment",S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E1 Employment, domestic (1 000 persons)","31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E1 Employment, domestic (1 000 persons)","05-09, 13-15, 19-23, 31-39 Other industry",S1 Total economy,7.309,7.252,7.585,7.699,7.64,7.978
SK023 Turku,"E1 Employment, domestic (1 000 persons)","D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E1 Employment, domestic (1 000 persons)",F Construction (41-43),S1 Total economy,11.112,12.289,12.949,13.619,13.412,12.647
SK023 Turku,"E1 Employment, domestic (1 000 persons)",G-T Services (45-98),S1 Total economy,113.665,114.466,117.429,120.839,125.768,122.412
SK023 Turku,"E1 Employment, domestic (1 000 persons)",G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),S1 Total economy,17.782,17.439,17.585,17.824,18.03,17.23
SK023 Turku,"E1 Employment, domestic (1 000 persons)",H Transportation and storage (49-53),S1 Total economy,9.159,9.241,9.071,9.551,9.828,10.232
SK023 Turku,"E1 Employment, domestic (1 000 persons)",I Accommodation and food service activities (55-56),S1 Total economy,5.743,5.856,6.108,6.227,6.451,5.699
SK023 Turku,"E1 Employment, domestic (1 000 persons)",J Information and communication (58-63),S1 Total economy,4.318,4.305,4.644,4.618,4.878,4.793
SK023 Turku,"E1 Employment, domestic (1 000 persons)",K Financial and insurance activities (64-66),S1 Total economy,2.509,2.455,3.331,2.374,2.697,2.481
SK023 Turku,"E1 Employment, domestic (1 000 persons)","681, 68209, 683, M, N Real estate activities; Professional, scientific and technical activities;  Office administrative and other",S1 Total economy,21.803,22.507,23.349,24.318,25.756,24.565
SK023 Turku,"E1 Employment, domestic (1 000 persons)","681, 68209, 683 Other real estate activities",S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E1 Employment, domestic (1 000 persons)","68201, 68202 Letting and operation of dwellings",S1 Total economy,0.329,0.268,0.27,0.311,0.309,0.323
SK023 Turku,"E1 Employment, domestic (1 000 persons)","M Professional, scientific and technical activities (69-75)",S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E1 Employment, domestic (1 000 persons)",N Administrative and support service activities (77-82),S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E1 Employment, domestic (1 000 persons)",O Public administration and defence; compulsory social security (84),S1 Total economy,7.833,7.82,7.782,8.147,8.253,8.623
SK023 Turku,"E1 Employment, domestic (1 000 persons)",P Education (85),S1 Total economy,10.848,10.475,10.513,10.844,10.725,10.765
SK023 Turku,"E1 Employment, domestic (1 000 persons)",Q Human health and social work activities (86-88),S1 Total economy,26.436,26.997,27.503,29.132,31.178,30.328
SK023 Turku,"E1 Employment, domestic (1 000 persons)","R, S Other service activities (90-96)",S1 Total economy,6.517,6.661,6.824,7.032,7.283,7
SK023 Turku,"E1 Employment, domestic (1 000 persons)",T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),S1 Total economy,0.388,0.444,0.447,0.461,0.38,0.373
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)","A Agriculture, forestry and fishing (01-03)",S1 Total economy,5.077,4.648,4.4,4.453,4.464,4.964
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)","01 Crop and animal production, hunting and related service activities",S1 Total economy,4.26,3.832,3.642,3.689,3.727,4.194
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)","02, 03 Forestry; Fishing",S1 Total economy,0.817,0.816,0.758,0.764,0.737,0.77
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)",B-F Secondary production (05-43),S1 Total economy,53.204,55.712,58.438,60.113,60.426,58.713
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)",B Mining and quarrying (05-09),S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)",10-12 Food industry etc.,S1 Total economy,3.372,3.396,3.456,3.506,3.407,3.502
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)","13-15 Textile, clothing and leather industry",S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)","16-18 Manufacture of wood products, paper and paper products; printing and reproduction of recorded media",S1 Total economy,1.676,1.56,1.496,1.356,1.391,1.182
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)","16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)","17, 18 Paper industry; Printing",S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)",19-22 Chemical industry,S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)",23 Manufacture of other non-metallic mineral products,S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)",24-30 Metal industry,S1 Total economy,14.959,15.428,15.981,16.921,17.807,17.343
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)","24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)","26, 27 Manufacture of electrical and electronic products",S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)",28 Manufacture of machinery and equipment n.e.c.,S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)","29, 30 Manufacture of transport equipment",S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)","31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)","05-09, 13-15, 19-23, 31-39 Other industry",S1 Total economy,11.211,11.324,11.881,12.025,11.973,12.421
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)","D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)",F Construction (41-43),S1 Total economy,21.987,24.004,25.624,26.305,25.848,24.266
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)",G-T Services (45-98),S1 Total economy,174.444,175.503,178.697,180.074,191.642,185.179
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)",G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),S1 Total economy,28.044,27.851,27.829,28.214,28.598,27.338
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)",H Transportation and storage (49-53),S1 Total economy,15.789,16.018,15.669,16.599,16.947,16.508
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)",I Accommodation and food service activities (55-56),S1 Total economy,9.793,10.11,10.519,10.812,11.13,9.549
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)",J Information and communication (58-63),S1 Total economy,7.078,6.98,7.282,7.351,7.676,7.447
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)",K Financial and insurance activities (64-66),S1 Total economy,3.936,3.88,4.301,3.77,4.24,3.851
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)","681, 68209, 683, M, N Real estate activities; Professional, scientific and technical activities;  Office administrative and other",S1 Total economy,32.054,32.789,34.221,35.652,37.57,36.043
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)","681, 68209, 683 Other real estate activities",S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)","68201, 68202 Letting and operation of dwellings",S1 Total economy,0.552,0.447,0.455,0.527,0.529,0.549
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)","M Professional, scientific and technical activities (69-75)",S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)",N Administrative and support service activities (77-82),S1 Total economy,...,...,...,...,...,...
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)",O Public administration and defence; compulsory social security (84),S1 Total economy,12.322,12.027,12.136,12.489,12.494,12.879
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)",P Education (85),S1 Total economy,16.499,15.836,16.171,9.891,15.058,15.062
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)",Q Human health and social work activities (86-88),S1 Total economy,38.052,38.883,39.338,43.256,45.948,44.879
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)","R, S Other service activities (90-96)",S1 Total economy,9.791,10.071,10.162,10.878,10.944,10.579
SK023 Turku,"E2 Hours worked, domestic (1 000 000 h)",T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),S1 Total economy,0.534,0.611,0.614,0.635,0.508,0.496
SK024 Vakka-Suomi,"E1 Employment, domestic (1 000 persons)","A Agriculture, forestry and fishing (01-03)",S1 Total economy,1.525,1.508,1.522,1.437,1.411,1.638
SK024 Vakka-Suomi,"E1 Employment, domestic (1 000 persons)","01 Crop and animal production, hunting and related service activities",S1 Total economy,1.253,1.222,1.209,1.137,1.131,1.337
SK024 Vakka-Suomi,"E1 Employment, domestic (1 000 persons)","02, 03 Forestry; Fishing",S1 Total economy,0.272,0.286,0.312,0.299,0.28,0.301
SK024 Vakka-Suomi,"E1 Employment, domestic (1 000 persons)",B-F Secondary production (05-43),S1 Total economy,6.019,6.27,7.638,8.631,8.702,8.2
SK024 Vakka-Suomi,"E1 Employment, domestic (1 000 persons)",B Mining and quarrying (05-09),S1 Total economy,...,...,...,...,...,...
SK024 Vakka-Suomi,"E1 Employment, domestic (1 000 persons)",10-12 Food industry etc.,S1 Total economy,0.301,0.468,0.436,0.48,0.494,0.425
SK024 Vakka-Suomi,"E1 Employment, domestic (1 000 persons)","13-15 Textile, clothing and leather industry",S1 Total economy,...,...,...,...,...,...
SK024 Vakka-Suomi,"E1 Employment, domestic (1 000 persons)","16-18 Manufacture of wood products, paper and paper products; printing and reproduction of recorded media",S1 Total economy,0.158,0.169,0.154,0.162,0.12,0.118
SK024 Vakka-Suomi,"E1 Employment, domestic (1 000 persons)","16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",S1 Total economy,...,...,...,...,...,...
SK024 Vakka-Suomi,"E1 Employment, domestic (1 000 persons)","17, 18 Paper industry; Printing",S1 Total economy,...,...,...,...,...,...
SK024 Vakka-Suomi,"E1 Employment, domestic (1 000 persons)",19-22 Chemical industry,S1 Total economy,...,...,...,...,...,...
